Notes,current_age,retirement_age,current_savings,savings_after_disability,additional_annual_savings,portfolio,annual_expenses_start_year,annual_expenses_length,annual_expenses_amount,age,portfolio_value_expected,portfolio_value_ub,portfolio_value_lb,income_expected,income_ub,income_lb
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES060,1,10,10000,53,221174.7019,277341.7561,164737.8571,24637.86067,33544.50955,15730.14675
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES060,1,10,10000,54,242375.9812,304504.6801,180176.5193,26384.61994,35950.20839,16631.67519
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES060,1,10,10000,55,265234.7427,334514.6278,196256.6621,28217.83747,38552.82091,17499.80111
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES060,1,10,10000,56,289035.481,364206.9678,214081.1572,30065.49833,41334.83923,18440.177
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES060,1,10,10000,57,314157.1892,397077.8136,231494.8803,31912.81349,44023.58398,19276.59858
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES060,1,10,10000,58,340378.1176,431878.3779,249745.8664,33787.27581,47047.39522,20084.4193
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES060,1,10,10000,59,368296.7338,468476.5625,268002.8133,35732.23456,50118.80426,20889.48201
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES060,1,10,10000,60,396692.735,506563.3539,286090.521,37646.54465,53023.63721,21625.88914
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES060,1,10,10000,61,427034.5156,546636.6565,306530.0199,39540.43605,56076.72082,22450.45459
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES060,1,10,10000,62,459071.7579,589248.501,327895.5492,41540.6794,59319.57096,23261.60192
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES060,1,10,10000,63,492905.0119,635862.4883,348548.5107,43533.90552,62401.7119,24137.15176
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES060,1,10,10000,64,528624.4047,683797.3974,372912.7433,45522.55122,65520.44913,24874.59693
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES060,1,10,10000,65,565911.3998,736179.571,393971.7179,47553.10584,68961.77667,25577.37755
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,40,200000,200000,200000,30345.83025,30345.83025,30345.83025
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,41,105185.2461,114950.1653,95414.55652,15588.97249,17502.08594,13679.99259
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,42,110722.3243,125330.8618,96068.45024,16030.26303,18763.95232,13245.9085
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,43,116618.2257,135728.4084,97309.16635,16505.36269,19995.54986,12996.29883
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,44,122867.3102,145946.9168,99637.6357,16951.82754,21005.12389,12886.4596
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,45,129499.7508,156928.1464,102166.017,17442.54193,22045.80275,12714.42072
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,46,136368.4243,167756.1757,104954.9979,17926.67699,23124.35896,12635.1898
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,47,143780.5726,178695.9202,107694.986,18446.03319,24194.95661,12592.7781
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,48,151491.6331,190916.3102,111282.0297,18972.72857,25305.20824,12554.4591
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,49,159631.1751,203673.1925,114725.0741,19535.6375,26421.59449,12585.42609
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,50,168416.4277,217718.1772,118485.2575,20115.65585,27550.17136,12529.18076
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,51,187734.949,242690.5284,132865.3739,21900.76564,30159.32956,13553.44716
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,52,208037.2668,268617.167,147341.0693,23712.49227,32838.97085,14558.30458
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,53,229373.4816,296389.3058,161568.5314,25546.51516,35578.67173,15397.27099
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,54,252022.9232,326160.1988,177165.0272,27407.70689,38497.78813,16313.89469
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,55,275704.3781,357013.1687,192725.8159,29219.54615,41146.82339,17154.12333
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,56,301143.0651,391698.9815,209882.3411,31123.82388,43851.71268,18076.25223
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,57,327581.2326,426840.5984,227334.2208,33090.45933,47024.73485,18930.52585
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,58,355869.3316,464677.317,244224.5072,35110.5519,50279.24302,19691.24107
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,59,385563.5321,507151.7366,263393.4615,37146.45225,53554.32351,20542.36035
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,60,416929.086,550019.6952,282479.8029,39236.01267,56791.79975,21403.28489
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,61,449737.6847,592831.9315,303391.6619,41361.41544,60076.03985,22164.01886
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,62,485007.1708,644503.3989,323823.5627,43549.69931,63468.33444,22950.77932
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,63,521611.1568,695210.2813,346647.4985,45771.21655,66793.29439,23638.91599
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,64,559746.0896,749873.2155,368651.5498,47931.24709,69966.4691,24444.26721
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES070,1,10,10000,65,600478.0225,804287.5605,390553.3137,50141.7322,74041.71281,25171.87464
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,40,200000,200000,200000,30345.83025,30345.83025,30345.83025
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,41,105506.6376,116734.9754,94333.67633,15615.88974,17770.76428,13506.35788
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,42,111431.2429,127911.4641,94781.74692,16120.41419,19196.46039,13028.0419
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,43,117566.1569,138890.7256,96061.46708,16615.34217,20479.78579,12719.36847
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,44,124123.5005,150385.6662,98017.2401,17121.95033,21682.03551,12463.63291
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,45,130980.6601,161492.6644,100399.3718,17655.97028,22902.64222,12328.66461
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,46,138529.2435,174102.7866,102611.7053,18262.4081,24172.7168,12247.43919
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,47,146410.3581,186547.2165,105984.502,18856.16351,25366.15372,12226.43938
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,48,154554.1095,199863.8823,109060.131,19448.43435,26633.26947,12174.93603
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,49,163369.706,213956.7366,112170.6832,20092.19823,27956.12716,12140.58755
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,50,172652.4285,229176.1171,115248.2025,20753.09737,29181.88627,12138.98953
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,51,193021.4935,255400.9471,129694.9142,22656.97796,31800.89169,13119.16251
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,52,214719.2371,284957.9363,144040.9351,24607.42887,34640.21545,14133.87046
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,53,237208.1756,315030.543,159242.1396,26559.74124,37396.67188,15083.78568
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,54,261091.2858,346189.551,175537.381,28586.55107,40675.831,16027.96802
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,55,285834.9157,378809.5962,191634.4127,30615.72551,44070.00906,16972.11149
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,56,312476.0805,417583.0996,207304.9424,32713.68669,47289.71083,17722.37148
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,57,340676.1997,454045.8584,224392.2056,34816.0162,50674.19417,18586.3526
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,58,370188.2469,495866.3984,241890.695,36984.10031,53849.31674,19435.61671
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,59,402224.6403,542394.4112,260299.1492,39210.87539,57480.21928,20115.12616
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,60,435204.429,588446.8211,278088.7526,41462.66785,61078.81582,20976.62372
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,61,470987.8525,637951.8034,297303.6908,43898.05689,65234.26397,21767.9483
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,62,507702.2917,694253.5579,317496.5221,46304.31096,68696.14828,22642.82491
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,63,547321.1664,751244.4516,339056.4276,48711.73973,73198.55974,23466.12162
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,64,588730.5796,812129.0648,362549.8718,51235.0046,77153.36129,24234.37772
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES080,1,10,10000,65,632695.7253,873797.9435,384763.1121,53804.34905,81601.52161,24965.73319
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,40,200000,200000,200000,30345.83025,30345.83025,30345.83025
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,41,106045.5374,118378.1812,93534.25331,15732.49744,18067.15605,13371.27324
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,42,112357.2619,131083.5348,93749.53201,16303.46058,19735.59483,12846.04931
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,43,119161.3384,143358.0717,95087.67183,16933.70721,21185.43703,12575.42901
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,44,126251.9539,155475.1281,96379.63204,17553.62145,22635.13144,12409.66734
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,45,133639.4068,168517.1586,98814.13396,18164.4459,23990.86484,12291.07889
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,46,141784.4177,182407.7638,101902.1272,18855.69508,25559.46533,12133.88782
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,47,150343.7727,196293.6131,104280.8685,19548.30478,26923.37435,12073.94648
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,48,159716.7289,211697.9866,107145.8771,20314.95124,28618.21536,11981.95062
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,49,169679.2687,226908.2972,110533.4666,21092.01803,30121.86559,11980.55531
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,50,180141.0848,244607.5994,114376.6327,21923.41262,31673.82143,12067.72131
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,51,201374.1247,273332.1799,128214.7787,23968.64976,34724.34043,12985.73065
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,52,224603.436,304367.5557,142378.3913,26157.55569,38116.18008,13986.54197
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,53,248305.2493,337079.826,157408.9669,28282.70698,41541.95197,14946.89988
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,54,273783.9645,372525.4321,172130.0343,30494.814,44810.06504,15849.78114
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,55,300977.2749,412037.2631,188111.4865,32762.50916,48289.94581,16705.33326
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,56,329283.3857,452998.812,205828.6311,35007.65794,51910.05876,17675.53842
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,57,358980.6013,492060.6256,222230.1436,37344.68573,55777.186,18446.33606
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,58,391099.3146,537944.3132,240728.6674,39775.90702,59408.79278,19109.6628
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,59,425775.1304,588471.2126,258609.4807,42256.61515,63600.36896,20038.95609
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,60,461949.4061,645023.5024,278712.7578,44819.08067,67526.35105,20951.81669
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,61,501267.4636,698888.696,299112.5714,47522.13968,72179.64851,21612.2956
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,62,542438.1394,760524.8248,321087.9027,50228.62393,76298.91041,22570.68245
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,63,586548.9454,829563.9497,342635.5827,53119.13945,81315.87817,23217.79191
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,64,633405.4458,896461.3697,365093.0381,56054.52139,86110.63094,24034.35321
disability case 2 - older age,40,65,200000,100000,10000,MPU_ES090,1,10,10000,65,682917.8543,971173.3554,391408.5246,59035.64714,91242.71639,24993.25805
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,40,200000,200000,200000,30345.83025,30345.83025,30345.83025
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,41,108241.1268,111415.6968,105093.295,16040.59175,17273.64819,14807.40791
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,42,116715.3694,121413.7204,112056.6612,16897.77768,18716.52016,15061.2281
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,43,125530.9014,131626.952,119497.1791,17742.80795,20093.4056,15416.22388
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,44,134618.3112,142112.2779,127180.3367,18560.63988,21376.81978,15734.14222
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,45,143971.6448,152667.2182,135270.1046,19394.02009,22687.38976,16089.42369
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,46,153713.8048,163758.7947,143653.0966,20202.62488,23955.74733,16472.69679
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,47,163781.0727,175186.1968,152236.7649,20989.46202,25204.83311,16783.09115
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,48,174000.1683,186900.8887,161077.5588,21757.93624,26438.32077,17044.80248
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,49,184590.5843,198729.7731,170104.4881,22560.86489,27650.57381,17406.61049
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,50,195581.0206,211484.6494,179537.2402,23348.29616,28944.31986,17766.86111
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,51,217117.0993,234504.1324,199364.0134,25304.47974,31669.88007,18933.45181
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,52,239339.0763,258744.7856,219857.1067,27260.68429,34463.31809,20085.89986
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,53,262290.4107,283681.6783,240674.3137,29173.0692,37178.2208,21150.69943
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,54,286038.0224,309454.8102,262038.3876,31060.13597,39911.05763,22290.72724
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,55,310553.583,336475.5788,284408.3206,32944.92941,42743.40835,23184.88445
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,56,335921.1142,364310.1063,307034.4701,34792.7651,45348.43611,24176.91616
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,57,362081.6193,393391.6756,330547.2184,36668.26054,48198.42541,25094.32541
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,58,389014.9005,423513.6712,354435.5766,38435.33982,50788.97202,26030.85881
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,59,416974.5001,454922.4871,378982.2638,40227.96975,53354.40504,26920.12596
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,60,445945.5401,487184.9007,404789.9547,41989.39065,56000.08939,27752.016
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES010,1,10,10000,61,475707.0849,520520.8671,430738.4546,43776.62787,58827.48793,28600.90269
